NAME,total_housing_units,built_2020_plus,built_2010_2019,built_2000_2009,total_units_in_structure,units_10_19,units_20_49,units_50_plus,median_home_value,owner_occupied,renter_occupied,total_pop,median_hh_income,bachelors,masters,professional_degree,doctorate,GEOID,lat,lon,county_fips,county_name,pct_new_housing,pct_renter,pct_college,units_10_plus,tier_label,tier_color,state_avg_pct_new,tract_fips,mobility_score
Block Group 3; Census Tract 1145; Salt Lake County; Utah,1205,22,522,419,1205,302,63,0,463100.0,677,436,3692,88403.0,270,173,37,5,490351145003,40.7348775,-111.980084,49035,Salt Lake,0.018257261410788383,0.3917340521114106,0.13136511375947996,365,Some new construction,#A6BDDB,0.02349461311125304,49035114500,0.45195559
Block Group 1; Census Tract 1146.01; Salt Lake County; Utah,426,39,75,0,426,0,0,0,421400.0,372,54,1091,87181.0,119,110,0,8,490351146011,40.5272288,-111.9320085,49035,Salt Lake,0.09154929577464789,0.1267605633802817,0.21723189734188816,0,High growth,#0570B0,0.02349461311125304,49035114601,
Block Group 2; Census Tract 1146.01; Salt Lake County; Utah,851,0,25,336,851,0,0,0,506600.0,752,57,2345,123068.0,404,366,67,6,490351146012,40.5307677,-111.9242955,49035,Salt Lake,0.0,0.07045735475896168,0.35948827292110874,0,Minimal new construction,#D9D9D9,0.02349461311125304,49035114601,
Block Group 3; Census Tract 1146.01; Salt Lake County; Utah,465,0,78,137,465,0,9,0,766000.0,444,21,1751,139250.0,129,85,14,12,490351146013,40.5332267,-111.934878,49035,Salt Lake,0.0,0.04516129032258064,0.13706453455168474,9,Minimal new construction,#D9D9D9,0.02349461311125304,49035114601,
Block Group 1; Census Tract 1146.02; Salt Lake County; Utah,917,29,156,215,917,0,0,0,619400.0,757,160,2348,81847.0,399,70,40,0,490351146021,40.5112671,-111.9271737,49035,Salt Lake,0.03162486368593239,0.17448200654307525,0.2167802385008518,0,Moderate growth,#3690C0,0.02349461311125304,49035114602,
Block Group 1; Census Tract 1147; Salt Lake County; Utah,794,0,17,202,794,0,0,0,388000.0,659,135,2240,85298.0,276,83,0,0,490351147001,40.812871,-111.9437678,49035,Salt Lake,0.0,0.17002518891687657,0.16026785714285716,0,Minimal new construction,#D9D9D9,0.02349461311125304,49035114700,0.39287356
Block Group 2; Census Tract 1147; Salt Lake County; Utah,880,0,0,77,880,0,0,0,326100.0,742,138,2830,72903.0,334,41,0,0,490351147002,40.7948613,-111.9308534,49035,Salt Lake,0.0,0.15681818181818183,0.13250883392226148,0,Minimal new construction,#D9D9D9,0.02349461311125304,49035114700,0.39287356
Block Group 1; Census Tract 1148; Salt Lake County; Utah,631,0,30,85,631,37,16,0,1314900.0,587,17,1599,250001.0,359,191,214,268,490351148001,40.8043407,-111.821591,49035,Salt Lake,0.0,0.028145695364238412,0.6454033771106942,53,Minimal new construction,#D9D9D9,0.02349461311125304,49035114800,0.60583311
Block Group 2; Census Tract 1148; Salt Lake County; Utah,288,0,15,0,288,0,0,0,1087700.0,288,0,685,223250.0,196,193,49,76,490351148002,40.786764,-111.8680937,49035,Salt Lake,0.0,0.0,0.7503649635036497,0,Minimal new construction,#D9D9D9,0.02349461311125304,49035114800,0.60583311
Block Group 3; Census Tract 1148; Salt Lake County; Utah,388,0,0,0,388,0,0,0,1222700.0,301,87,1443,168889.0,237,150,130,100,490351148003,40.7733654,-111.8467152,49035,Salt Lake,0.0,0.22422680412371135,0.4275814275814276,0,Minimal new construction,#D9D9D9,0.02349461311125304,49035114800,0.60583311
Block Group 1; Census Tract 1151.07; Salt Lake County; Utah,1177,54,671,305,1177,0,0,0,810200.0,962,69,3819,155855.0,797,283,59,29,490351151071,40.4694343,-112.0611777,49035,Salt Lake,0.045879354290569246,0.06692531522793405,0.3058392249279916,0,Moderate growth,#3690C0,0.02349461311125304,49035115107,
Block Group 2; Census Tract 1151.07; Salt Lake County; Utah,200,0,36,136,200,0,0,0,702200.0,186,0,823,221250.0,160,106,0,0,490351151072,40.4889129,-112.0295762,49035,Salt Lake,0.0,0.0,0.32320777642770354,0,Minimal new construction,#D9D9D9,0.02349461311125304,49035115107,
Block Group 3; Census Tract 1151.07; Salt Lake County; Utah,334,0,8,317,334,0,0,0,620900.0,334,0,1652,155147.0,232,159,0,16,490351151073,40.4909214,-112.0242974,49035,Salt Lake,0.0,0.0,0.2463680387409201,0,Minimal new construction,#D9D9D9,0.02349461311125304,49035115107,
Block Group 1; Census Tract 1151.08; Salt Lake County; Utah,781,0,452,318,781,0,0,0,378900.0,640,141,2496,106727.0,414,46,13,41,490351151081,40.4864186,-112.0141699,49035,Salt Lake,0.0,0.18053777208706787,0.20592948717948717,0,Minimal new construction,#D9D9D9,0.02349461311125304,49035115108,
Block Group 2; Census Tract 1151.08; Salt Lake County; Utah,1724,126,1229,281,1724,0,0,0,624800.0,1699,25,4952,122227.0,933,468,28,52,490351151082,40.4700708,-112.0028448,49035,Salt Lake,0.07308584686774942,0.014501160092807424,0.29907108239095315,0,High growth,#0570B0,0.02349461311125304,49035115108,
Block Group 1; Census Tract 1151.09; Salt Lake County; Utah,2640,259,2228,153,2640,162,42,0,460700.0,1698,942,7408,89309.0,1639,331,77,14,490351151091,40.448922,-111.9766795,49035,Salt Lake,0.0981060606060606,0.3568181818181818,0.27821274298056153,204,High growth,#0570B0,0.02349461311125304,49035115109,
Block Group 1; Census Tract 1152.10; Salt Lake County; Utah,3344,394,2558,93,3344,50,219,0,583500.0,2755,403,9337,130000.0,2126,1085,147,30,490351152101,40.5592914,-112.0171672,49035,Salt Lake,0.11782296650717704,0.12761241291956935,0.36285744885937665,269,High growth,#0570B0,0.02349461311125304,49035115210,
Block Group 1; Census Tract 1152.11; Salt Lake County; Utah,1335,538,480,317,1335,19,0,0,579900.0,1186,98,4091,129797.0,740,328,0,79,490351152111,40.549898,-112.0457529,49035,Salt Lake,0.40299625468164796,0.0763239875389408,0.2803715472989489,19,Construction hotspot,#034E7B,0.02349461311125304,49035115211,
Block Group 2; Census Tract 1152.11; Salt Lake County; Utah,476,0,0,325,476,0,0,0,604500.0,462,14,1524,167222.0,256,27,0,0,490351152112,40.583236,-112.0112015,49035,Salt Lake,0.0,0.029411764705882353,0.18569553805774278,0,Minimal new construction,#D9D9D9,0.02349461311125304,49035115211,
Block Group 3; Census Tract 1152.11; Salt Lake County; Utah,652,66,156,285,652,43,92,0,776500.0,140,481,2184,54421.0,96,42,19,0,490351152113,40.5770138,-112.0379279,49035,Salt Lake,0.10122699386503067,0.7745571658615137,0.07188644688644688,135,High growth,#0570B0,0.02349461311125304,49035115211,
Block Group 1; Census Tract 9800; Salt Lake County; Utah,0,0,0,0,0,0,0,0,-1.0,0,0,0,-1.0,0,0,0,0,490359800001,40.7938465,-111.9777716,49035,Salt Lake,0.0,0.0,0.0,0,Minimal new construction,#D9D9D9,0.02349461311125304,49035980000,
Block Group 1; Census Tract 9801; Salt Lake County; Utah,0,0,0,0,0,0,0,0,-1.0,0,0,0,-1.0,0,0,0,0,490359801001,40.6225946,-111.9946834,49035,Salt Lake,0.0,0.0,0.0,0,Minimal new construction,#D9D9D9,0.02349461311125304,49035980100,
Block Group 1; Census Tract 9420; San Juan County; Utah,706,0,44,135,706,0,0,237,54700.0,444,89,1799,49519.0,64,22,13,4,490379420001,37.2783034,-109.1957332,49037,San Juan,0.0,0.1669793621013133,0.05725403001667593,237,Minimal new construction,#D9D9D9,0.02349461311125304,49037942000,0.38458803
Block Group 2; Census Tract 9420; San Juan County; Utah,715,4,83,130,715,0,0,202,59300.0,376,54,1485,40833.0,40,8,0,0,490379420002,37.1192282,-109.4181235,49037,San Juan,0.005594405594405594,0.12558139534883722,0.03232323232323232,202,Minimal new construction,#D9D9D9,0.02349461311125304,49037942000,0.38458803
Block Group 1; Census Tract 9421; San Juan County; Utah,559,13,32,135,559,0,0,136,52800.0,460,53,1841,33458.0,71,0,0,0,490379421001,37.0992644,-110.0548614,49037,San Juan,0.023255813953488372,0.10331384015594541,0.038565996740901685,136,Some new construction,#A6BDDB,0.02349461311125304,49037942100,0.38900712
Block Group 2; Census Tract 9421; San Juan County; Utah,299,5,19,35,299,0,3,40,-1.0,151,109,825,25227.0,12,18,0,0,490379421002,37.1206546,-110.730754,49037,San Juan,0.016722408026755852,0.41923076923076924,0.03636363636363636,43,Some new construction,#A6BDDB,0.02349461311125304,49037942100,0.38900712
Block Group 1; Census Tract 9781; San Juan County; Utah,776,0,70,235,776,0,0,36,286800.0,640,5,2002,67395.0,295,79,0,9,490379781001,38.1009569,-109.3743934,49037,San Juan,0.0,0.007751937984496124,0.1913086913086913,36,Minimal new construction,#D9D9D9,0.02349461311125304,49037978100,0.49688092
Block Group 2; Census Tract 9781; San Juan County; Utah,446,0,0,33,446,0,0,26,284800.0,362,51,1197,71107.0,128,35,0,22,490379781002,37.9012166,-109.4059178,49037,San Juan,0.0,0.1234866828087167,0.1545530492898914,26,Minimal new construction,#D9D9D9,0.02349461311125304,49037978100,0.49688092
Block Group 3; Census Tract 9781; San Juan County; Utah,317,0,0,10,317,0,0,76,435700.0,198,92,837,52500.0,89,25,0,0,490379781003,37.8744685,-109.321221,49037,San Juan,0.0,0.31724137931034485,0.13620071684587814,76,Minimal new construction,#D9D9D9,0.02349461311125304,49037978100,0.49688092
Block Group 1; Census Tract 9782; San Juan County; Utah,251,0,50,23,251,0,0,38,266700.0,130,35,366,54315.0,22,84,10,0,490379782001,37.6038224,-110.0036533,49037,San Juan,0.0,0.21212121212121213,0.31693989071038253,38,Minimal new construction,#D9D9D9,0.02349461311125304,49037978200,0.52834338
Block Group 2; Census Tract 9782; San Juan County; Utah,496,0,33,75,496,0,0,24,282800.0,261,163,1254,62917.0,135,78,18,0,490379782002,37.6743434,-109.4876067,49037,San Juan,0.0,0.38443396226415094,0.18421052631578946,24,Minimal new construction,#D9D9D9,0.02349461311125304,49037978200,0.52834338
Block Group 3; Census Tract 9782; San Juan County; Utah,752,0,67,50,752,0,0,127,277800.0,506,200,2055,50893.0,202,123,25,9,490379782003,37.6104968,-109.4774229,49037,San Juan,0.0,0.28328611898017,0.17469586374695864,127,Minimal new construction,#D9D9D9,0.02349461311125304,49037978200,0.52834338
Block Group 4; Census Tract 9782; San Juan County; Utah,295,0,16,6,295,0,0,26,177600.0,184,87,805,70561.0,129,24,11,0,490379782004,37.6255062,-109.4793885,49037,San Juan,0.0,0.3210332103321033,0.20372670807453416,26,Minimal new construction,#D9D9D9,0.02349461311125304,49037978200,0.52834338
Block Group 1; Census Tract 9721.01; Sanpete County; Utah,654,0,65,215,654,0,0,7,299500.0,476,57,1601,65388.0,78,89,14,27,490399721011,39.5268515,-111.3601997,49039,Sanpete,0.0,0.10694183864915573,0.12991880074953155,7,Minimal new construction,#D9D9D9,0.02349461311125304,49039972101,
Block Group 2; Census Tract 9721.01; Sanpete County; Utah,480,24,21,44,480,12,0,0,277600.0,282,123,1484,73641.0,60,60,53,6,490399721012,39.5438581,-111.4543652,49039,Sanpete,0.05,0.3037037037037037,0.12061994609164421,12,Moderate growth,#3690C0,0.02349461311125304,49039972101,
Block Group 3; Census Tract 9721.01; Sanpete County; Utah,740,14,81,96,740,0,0,56,367900.0,538,55,1596,68423.0,164,182,5,24,490399721013,39.4395632,-111.4550451,49039,Sanpete,0.01891891891891892,0.09274873524451939,0.2349624060150376,56,Some new construction,#A6BDDB,0.02349461311125304,49039972101,
Block Group 1; Census Tract 9721.02; Sanpete County; Utah,335,0,8,34,335,0,0,4,258000.0,265,42,861,86875.0,107,55,0,0,490399721021,39.6087896,-111.4398091,49039,Sanpete,0.0,0.13680781758957655,0.18815331010452963,4,Minimal new construction,#D9D9D9,0.02349461311125304,49039972102,
Block Group 2; Census Tract 9721.02; Sanpete County; Utah,531,0,14,35,531,0,0,42,243500.0,304,171,1441,59740.0,74,29,0,6,490399721022,39.580852,-111.494405,49039,Sanpete,0.0,0.36,0.07564191533657183,42,Minimal new construction,#D9D9D9,0.02349461311125304,49039972102,
Block Group 3; Census Tract 9721.02; Sanpete County; Utah,759,0,90,250,759,0,0,0,336700.0,377,19,1138,-1.0,133,18,1,43,490399721023,39.6298549,-111.3692633,49039,Sanpete,0.0,0.047979797979797977,0.17135325131810195,0,Minimal new construction,#D9D9D9,0.02349461311125304,49039972102,
Block Group 4; Census Tract 9721.02; Sanpete County; Utah,497,13,11,74,497,0,3,46,300000.0,240,31,705,65551.0,70,80,41,1,490399721024,39.7413839,-111.3816269,49039,Sanpete,0.026156941649899398,0.11439114391143912,0.2723404255319149,49,Some new construction,#A6BDDB,0.02349461311125304,49039972102,
Block Group 1; Census Tract 9722; Sanpete County; Utah,984,15,96,112,984,0,0,99,288000.0,729,129,2704,67330.0,200,56,1,16,490399722001,39.5914366,-111.6221404,49039,Sanpete,0.01524390243902439,0.15034965034965034,0.10096153846153846,99,Some new construction,#A6BDDB,0.02349461311125304,49039972200,0.44097453
Block Group 2; Census Tract 9722; Sanpete County; Utah,507,0,13,58,507,0,0,27,258500.0,428,40,1347,66458.0,64,28,2,3,490399722002,39.5352141,-111.5803453,49039,Sanpete,0.0,0.08547008547008547,0.07201187824795843,27,Minimal new construction,#D9D9D9,0.02349461311125304,49039972200,0.44097453
Block Group 1; Census Tract 9723; Sanpete County; Utah,265,0,8,15,265,0,0,6,278100.0,91,104,2142,-1.0,55,4,0,5,490399723001,39.2371336,-111.8537615,49039,Sanpete,0.0,0.5333333333333333,0.029878618113912233,6,Minimal new construction,#D9D9D9,0.02349461311125304,49039972300,0.51969743
Block Group 2; Census Tract 9723; Sanpete County; Utah,265,0,10,32,265,0,0,0,241900.0,192,73,1336,68229.0,39,25,0,0,490399723002,39.1501517,-111.7797189,49039,Sanpete,0.0,0.27547169811320754,0.04790419161676647,0,Minimal new construction,#D9D9D9,0.02349461311125304,49039972300,0.51969743
Block Group 3; Census Tract 9723; Sanpete County; Utah,519,0,25,118,519,0,0,46,305500.0,393,65,1536,77250.0,75,42,8,3,490399723003,39.1300537,-111.81253,49039,Sanpete,0.0,0.14192139737991266,0.08333333333333333,46,Minimal new construction,#D9D9D9,0.02349461311125304,49039972300,0.51969743
Block Group 4; Census Tract 9723; Sanpete County; Utah,242,0,7,22,242,0,0,19,254400.0,176,52,630,85000.0,54,53,0,0,490399723004,39.1565182,-111.8336101,49039,Sanpete,0.0,0.22807017543859648,0.16984126984126985,19,Minimal new construction,#D9D9D9,0.02349461311125304,49039972300,0.51969743
Block Group 1; Census Tract 9724.01; Sanpete County; Utah,303,39,21,57,303,39,0,16,378900.0,128,165,790,77321.0,117,57,0,8,490399724011,39.3287343,-111.6393915,49039,Sanpete,0.12871287128712872,0.5631399317406144,0.23037974683544304,55,High growth,#0570B0,0.02349461311125304,49039972401,
Block Group 2; Census Tract 9724.01; Sanpete County; Utah,376,4,13,86,376,57,0,2,273500.0,127,249,862,60455.0,53,39,0,21,490399724012,39.3598552,-111.5879923,49039,Sanpete,0.010638297872340425,0.6622340425531915,0.13109048723897912,59,Some new construction,#A6BDDB,0.02349461311125304,49039972401,
Block Group 1; Census Tract 9724.02; Sanpete County; Utah,744,12,202,275,744,15,0,28,444200.0,547,154,2550,94459.0,336,173,20,81,490399724021,39.3460862,-111.5289737,49039,Sanpete,0.016129032258064516,0.21968616262482168,0.23921568627450981,43,Some new construction,#A6BDDB,0.02349461311125304,49039972402,
Block Group 2; Census Tract 9724.02; Sanpete County; Utah,507,0,64,118,507,15,0,0,422400.0,194,247,1991,56719.0,166,65,0,0,490399724022,39.3586474,-111.580228,49039,Sanpete,0.0,0.5600907029478458,0.11602209944751381,15,Minimal new construction,#D9D9D9,0.02349461311125304,49039972402,
Block Group 1; Census Tract 9725; Sanpete County; Utah,571,11,37,23,571,7,0,0,280000.0,342,148,1309,46190.0,156,56,0,7,490399725001,39.2802181,-111.5350329,49039,Sanpete,0.01926444833625219,0.3020408163265306,0.16730328495034377,7,Some new construction,#A6BDDB,0.02349461311125304,49039972500,0.46650222
Block Group 2; Census Tract 9725; Sanpete County; Utah,637,0,32,121,637,0,0,15,269000.0,520,82,2073,70641.0,262,116,12,4,490399725002,39.2498836,-111.6785238,49039,Sanpete,0.0,0.1362126245847176,0.1900627110467921,15,Minimal new construction,#D9D9D9,0.02349461311125304,49039972500,0.46650222
Block Group 3; Census Tract 9725; Sanpete County; Utah,526,0,22,141,526,0,0,32,337700.0,342,51,1113,69375.0,70,92,36,12,490399725003,39.1808317,-111.5039098,49039,Sanpete,0.0,0.1297709923664122,0.18867924528301888,32,Minimal new construction,#D9D9D9,0.02349461311125304,49039972500,0.46650222
Block Group 1; Census Tract 9751; Sevier County; Utah,511,0,46,65,511,0,0,93,223700.0,262,40,966,68269.0,90,10,2,13,490419751001,38.903801,-111.5507415,49041,Sevier,0.0,0.13245033112582782,0.11904761904761904,93,Minimal new construction,#D9D9D9,0.02349461311125304,49041975100,0.48474258
Block Group 2; Census Tract 9751; Sevier County; Utah,495,0,26,48,495,0,0,30,261600.0,416,79,1393,74125.0,161,33,5,0,490419751002,38.9811108,-111.8529205,49041,Sevier,0.0,0.1595959595959596,0.14285714285714285,30,Minimal new construction,#D9D9D9,0.02349461311125304,49041975100,0.48474258
Block Group 3; Census Tract 9751; Sevier County; Utah,531,0,26,57,531,0,0,42,261100.0,300,153,1179,51797.0,116,6,11,0,490419751003,38.9386676,-111.872139,49041,Sevier,0.0,0.33774834437086093,0.11280746395250212,42,Minimal new construction,#D9D9D9,0.02349461311125304,49041975100,0.48474258
Block Group 4; Census Tract 9751; Sevier County; Utah,383,0,15,41,383,0,0,28,277700.0,301,21,912,97917.0,111,46,0,0,490419751004,38.9551901,-111.9869761,49041,Sevier,0.0,0.06521739130434782,0.17214912280701755,28,Minimal new construction,#D9D9D9,0.02349461311125304,49041975100,0.48474258
Block Group 1; Census Tract 9752; Sevier County; Utah,633,2,133,57,633,0,0,75,313200.0,330,47,1201,59844.0,90,13,10,0,490419752001,38.6516891,-111.6928612,49041,Sevier,0.00315955766192733,0.1246684350132626,0.09408825978351373,75,Minimal new construction,#D9D9D9,0.02349461311125304,49041975200,0.51270622
Block Group 2; Census Tract 9752; Sevier County; Utah,612,9,27,109,612,0,0,20,306400.0,537,33,1612,81923.0,232,102,5,49,490419752002,38.669902,-112.022656,49041,Sevier,0.014705882352941176,0.05789473684210526,0.24069478908188585,20,Some new construction,#A6BDDB,0.02349461311125304,49041975200,0.51270622
Block Group 1; Census Tract 9753; Sevier County; Utah,311,0,17,33,311,0,0,0,360800.0,252,28,963,94667.0,158,57,40,11,490419753001,38.792883,-112.1568199,49041,Sevier,0.0,0.1,0.2762201453790239,0,Minimal new construction,#D9D9D9,0.02349461311125304,49041975300,0.48608896
Block Group 2; Census Tract 9753; Sevier County; Utah,537,0,23,7,537,33,0,0,324500.0,296,190,1246,75000.0,37,81,13,0,490419753002,38.7706787,-112.0908774,49041,Sevier,0.0,0.39094650205761317,0.10513643659711075,33,Minimal new construction,#D9D9D9,0.02349461311125304,49041975300,0.48608896
Block Group 3; Census Tract 9753; Sevier County; Utah,322,0,77,30,322,0,0,11,263400.0,192,101,925,68811.0,133,8,0,0,490419753003,38.7646031,-112.0948738,49041,Sevier,0.0,0.3447098976109215,0.15243243243243243,11,Minimal new construction,#D9D9D9,0.02349461311125304,49041975300,0.48608896
Block Group 4; Census Tract 9753; Sevier County; Utah,628,0,80,148,628,0,0,46,309700.0,474,130,1864,83333.0,208,103,0,0,490419753004,38.7555255,-112.0951921,49041,Sevier,0.0,0.2152317880794702,0.16684549356223177,46,Minimal new construction,#D9D9D9,0.02349461311125304,49041975300,0.48608896
Block Group 1; Census Tract 9754; Sevier County; Utah,446,0,0,10,446,0,0,11,188600.0,234,163,953,57633.0,103,0,0,12,490419754001,38.7682219,-112.0787684,49041,Sevier,0.0,0.4105793450881612,0.12067156348373557,11,Minimal new construction,#D9D9D9,0.02349461311125304,49041975400,0.4871808
Block Group 2; Census Tract 9754; Sevier County; Utah,595,40,72,100,595,33,0,13,278600.0,304,154,1598,78138.0,110,74,3,0,490419754002,38.7900212,-112.062455,49041,Sevier,0.06722689075630252,0.33624454148471616,0.11702127659574468,46,Moderate growth,#3690C0,0.02349461311125304,49041975400,0.4871808
Block Group 3; Census Tract 9754; Sevier County; Utah,412,0,100,78,412,0,10,58,290500.0,300,110,1591,64063.0,92,13,5,0,490419754003,38.7287797,-112.0889899,49041,Sevier,0.0,0.2682926829268293,0.06913890634820867,68,Minimal new construction,#D9D9D9,0.02349461311125304,49041975400,0.4871808
Block Group 1; Census Tract 9755; Sevier County; Utah,399,0,0,8,399,0,0,31,233200.0,324,33,871,70469.0,54,14,0,0,490419755001,38.7125461,-112.1666773,49041,Sevier,0.0,0.09243697478991597,0.07807118254879448,31,Minimal new construction,#D9D9D9,0.02349461311125304,49041975500,0.48990336
Block Group 2; Census Tract 9755; Sevier County; Utah,386,7,9,30,386,0,1,37,251800.0,223,73,1011,78846.0,90,50,1,0,490419755002,38.5890003,-112.251047,49041,Sevier,0.018134715025906734,0.24662162162162163,0.1394658753709199,38,Some new construction,#A6BDDB,0.02349461311125304,49041975500,0.48990336
Block Group 3; Census Tract 9755; Sevier County; Utah,819,15,112,77,819,0,0,121,218700.0,674,53,1980,60448.0,149,73,11,0,490419755003,38.6465788,-112.1460739,49041,Sevier,0.018315018315018316,0.07290233837689133,0.11767676767676767,121,Some new construction,#A6BDDB,0.02349461311125304,49041975500,0.48990336
Block Group 4; Census Tract 9755; Sevier County; Utah,685,19,40,141,685,19,0,116,319000.0,487,79,1589,63710.0,252,103,7,12,490419755004,38.642111,-112.0807153,49041,Sevier,0.027737226277372264,0.13957597173144876,0.23536815607300188,135,Some new construction,#A6BDDB,0.02349461311125304,49041975500,0.48990336
Block Group 1; Census Tract 9641.01; Summit County; Utah,668,0,40,138,668,0,0,87,435600.0,258,196,1403,78214.0,139,27,6,0,490439641011,41.0429616,-111.263989,49043,Summit,0.0,0.43171806167400884,0.1225944404846757,87,Minimal new construction,#D9D9D9,0.02349461311125304,49043964101,0.55784166
Block Group 2; Census Tract 9641.01; Summit County; Utah,303,0,21,43,303,0,0,17,450000.0,256,47,922,97917.0,158,43,0,0,490439641012,40.9757376,-111.5039579,49043,Summit,0.0,0.1551155115511551,0.21800433839479394,17,Minimal new construction,#D9D9D9,0.02349461311125304,49043964101,0.55784166
Block Group 1; Census Tract 9641.03; Summit County; Utah,1156,86,237,515,1156,0,0,0,1536900.0,599,22,1624,140668.0,361,198,94,155,490439641031,40.746816,-111.4308248,49043,Summit,0.07439446366782007,0.03542673107890499,0.4975369458128079,0,High growth,#0570B0,0.02349461311125304,49043964103,
Block Group 2; Census Tract 9641.03; Summit County; Utah,19,0,0,0,19,0,0,9,102500.0,19,0,34,-1.0,10,0,0,0,490439641032,40.7933336,-111.3625296,49043,Summit,0.0,0.0,0.29411764705882354,9,Minimal new construction,#D9D9D9,0.02349461311125304,49043964103,
Block Group 1; Census Tract 9641.04; Summit County; Utah,210,0,0,67,210,0,0,0,598100.0,126,29,456,124821.0,93,0,0,5,490439641041,40.8602009,-111.1758993,49043,Summit,0.0,0.1870967741935484,0.2149122807017544,0,Minimal new construction,#D9D9D9,0.02349461311125304,49043964104,
Block Group 2; Census Tract 9641.04; Summit County; Utah,160,0,19,11,160,0,0,0,629500.0,157,3,619,81316.0,81,11,12,6,490439641042,40.865544,-111.449232,49043,Summit,0.0,0.01875,0.1777059773828756,0,Minimal new construction,#D9D9D9,0.02349461311125304,49043964104,
Block Group 3; Census Tract 9641.04; Summit County; Utah,362,0,36,74,362,0,0,48,493200.0,240,112,1302,85000.0,66,45,0,18,490439641043,40.8984847,-111.3853821,49043,Summit,0.0,0.3181818181818182,0.09907834101382489,48,Minimal new construction,#D9D9D9,0.02349461311125304,49043964104,
Block Group 1; Census Tract 9642.01; Summit County; Utah,581,0,121,41,581,0,0,10,655700.0,239,56,945,93264.0,157,74,2,28,490439642011,40.5963001,-111.1881515,49043,Summit,0.0,0.18983050847457628,0.2761904761904762,10,Minimal new construction,#D9D9D9,0.02349461311125304,49043964201,0.56700557
Block Group 2; Census Tract 9642.01; Summit County; Utah,375,14,55,105,375,2,0,18,541700.0,283,56,1154,113250.0,172,46,1,0,490439642012,40.6131687,-111.2748492,49043,Summit,0.037333333333333336,0.16519174041297935,0.18977469670710573,20,Moderate growth,#3690C0,0.02349461311125304,49043964201,0.56700557
Block Group 3; Census Tract 9642.01; Summit County; Utah,760,6,185,244,760,2,0,12,623600.0,596,96,2696,120952.0,417,215,14,19,490439642013,40.6798732,-111.3493918,49043,Summit,0.007894736842105263,0.13872832369942195,0.24666172106824927,14,Minimal new construction,#D9D9D9,0.02349461311125304,49043964201,0.56700557
Block Group 1; Census Tract 9642.02; Summit County; Utah,541,14,51,144,541,0,0,62,485400.0,297,42,1213,87083.0,191,33,13,18,490439642021,40.7095731,-111.2096169,49043,Summit,0.025878003696857672,0.12389380530973451,0.21022258862324814,62,Some new construction,#A6BDDB,0.02349461311125304,49043964202,0.59347272
Block Group 2; Census Tract 9642.02; Summit County; Utah,660,0,23,235,660,10,0,0,608800.0,493,53,2052,100952.0,278,58,46,0,490439642022,40.7460628,-111.2861509,49043,Summit,0.0,0.09706959706959707,0.1861598440545809,10,Minimal new construction,#D9D9D9,0.02349461311125304,49043964202,0.59347272
Block Group 1; Census Tract 9642.03; Summit County; Utah,1730,15,13,148,1730,0,0,108,463000.0,89,25,218,95200.0,57,0,0,0,490439642031,40.8572197,-110.485304,49043,Summit,0.008670520231213872,0.21929824561403508,0.26146788990825687,108,Minimal new construction,#D9D9D9,0.02349461311125304,49043964203,
Block Group 1; Census Tract 9643.03; Summit County; Utah,516,0,30,102,516,0,0,0,1107800.0,404,68,1453,183472.0,329,197,66,52,490439643031,40.7788411,-111.6145844,49043,Summit,0.0,0.1440677966101695,0.44322092222986925,0,Minimal new construction,#D9D9D9,0.02349461311125304,49043964303,0.51435965
Block Group 2; Census Tract 9643.03; Summit County; Utah,463,0,64,110,463,0,0,0,1335200.0,347,20,1280,250001.0,336,179,43,38,490439643032,40.7645515,-111.5629721,49043,Summit,0.0,0.05449591280653951,0.465625,0,Minimal new construction,#D9D9D9,0.02349461311125304,49043964303,0.51435965
Block Group 1; Census Tract 9643.04; Summit County; Utah,582,0,44,78,582,10,0,0,936400.0,487,73,1780,175714.0,520,269,81,93,490439643041,40.7327149,-111.6080064,49043,Summit,0.0,0.13035714285714287,0.5410112359550562,10,Minimal new construction,#D9D9D9,0.02349461311125304,49043964304,0.49783555
Block Group 2; Census Tract 9643.04; Summit County; Utah,751,0,53,115,751,0,0,0,1088800.0,557,135,1730,141925.0,568,223,36,52,490439643042,40.7460461,-111.5867881,49043,Summit,0.0,0.19508670520231214,0.508092485549133,0,Minimal new construction,#D9D9D9,0.02349461311125304,49043964304,0.49783555
Block Group 3; Census Tract 9643.04; Summit County; Utah,523,0,38,55,523,23,0,0,1121400.0,304,109,1379,250001.0,419,147,43,16,490439643043,40.7246886,-111.5800341,49043,Summit,0.0,0.2639225181598063,0.45322697606961565,23,Minimal new construction,#D9D9D9,0.02349461311125304,49043964304,0.49783555
Block Group 4; Census Tract 9643.04; Summit County; Utah,442,0,110,40,442,0,0,0,902000.0,261,76,936,162366.0,372,85,0,35,490439643044,40.7471735,-111.5695857,49043,Summit,0.0,0.22551928783382788,0.5256410256410257,0,Minimal new construction,#D9D9D9,0.02349461311125304,49043964304,0.49783555
Block Group 1; Census Tract 9643.05; Summit County; Utah,533,27,144,129,533,117,5,0,425500.0,230,127,886,96932.0,214,44,14,12,490439643051,40.7030892,-111.5697016,49043,Summit,0.05065666041275797,0.3557422969187675,0.32054176072234764,122,Moderate growth,#3690C0,0.02349461311125304,49043964305,0.69779748
