geoid,lat,lon
490490002031,40.3793892,-111.7897716
490490002032,40.3798064,-111.7762651
490490004001,40.3745455,-111.8014907
490490004002,40.364679,-111.7796108
490490006011,40.346738,-111.7467744
490351120012,40.6632404,-111.8680812
490351120021,40.6602414,-111.8740169
490351120024,40.6637899,-111.8849721
490351120022,40.646882,-111.8702734
490490007031,40.3158184,-111.6995273
490490007033,40.315594,-111.6815165
490479682013,40.5230589,-109.292631
490479682022,40.2981217,-109.5695741
490479682011,40.3851459,-109.4539683
490479682012,40.4222081,-109.4863234
490479684032,40.4516309,-109.5386217
490479684042,40.4327871,-109.5179452
490479682021,40.404686,-109.5134184
490479684031,40.4183061,-109.5639614
490479683013,40.4499598,-109.5677519
490479684041,40.4413157,-109.5233981
490351140003,40.7551675,-111.9004526
490351025011,40.7690546,-111.9097674
490351025021,40.7628225,-111.8968105
490351139083,40.6935165,-112.0970509
490351152101,40.5592914,-112.0171672
490351152113,40.5770138,-112.0379279
490351130212,40.5571793,-111.9822622
490351131053,40.4896548,-112.1024155
490351111052,40.6524209,-111.8601924
490351023003,40.7541294,-111.8858343
490351140002,40.7617397,-111.8896577
490351130221,40.5558977,-112.0046537
490351130211,40.5620516,-111.98927
490159763002,39.3016408,-111.147993
490532709011,37.1672097,-113.2934065
490351039003,40.729548,-111.8393905
490351040001,40.7369314,-111.826976
490351040002,40.7376181,-111.8336228
490351040003,40.7376156,-111.8393847
490351041001,40.7458257,-111.8331141
490351041002,40.7460836,-111.8393006
490351042002,40.7447312,-111.8095489
490351042003,40.7466618,-111.8213725
490351113022,40.6203185,-111.8084767
490351113023,40.6126999,-111.8113742
490351113042,40.6019544,-111.8004609
490351107021,40.684333,-111.8294974
490351139054,40.6892376,-112.0870431
490351101041,40.665354,-111.8005733
490351134092,40.6931054,-112.0391406
490351048004,40.7091515,-111.8640225
490351015003,40.762828,-111.8596012
490351129171,40.6053399,-111.9493159
490351130161,40.5117065,-111.9812816
490351133082,40.7002759,-111.962772
490351114004,40.7091755,-111.8853444
490351034001,40.7375602,-111.8567235
490351128141,40.5460726,-111.8204194
490351042004,40.7385063,-111.8194245
490351042005,40.7390207,-111.8106893
490351043001,40.729258,-111.8210984
490351043002,40.7224166,-111.8162294
490351044001,40.7173891,-111.8207752
490351044002,40.7214809,-111.8276342
490559791002,38.3173841,-110.8312538
490479402012,40.294056,-109.8450981
490479402014,40.5288271,-109.8893883
490479683021,40.6148878,-109.6422627
490351031003,40.7375635,-111.8853442
490351113041,40.5919295,-111.8025346
490351102003,40.7037533,-111.8125794
490351130174,40.5041659,-111.9483712
490351109004,40.6625295,-111.8159322
490351012002,40.7716569,-111.8610704
490351016001,40.7585036,-111.8545742
490351115001,40.7131718,-111.9071179
490351135271,40.6347259,-112.0213418
490351128152,40.5322402,-111.8336252
490572109003,41.1657397,-111.9516045
490572011001,41.2206913,-111.9732585
490572104041,41.2646663,-112.0721856
490572104042,41.2629407,-112.0459349
490351049001,40.7219745,-111.8740043
490351031002,40.7375657,-111.8796231
490351101031,40.8090403,-111.727516
490351133103,40.6907011,-111.9631342
490351135141,40.6666599,-111.9311412
490351130172,40.5183736,-111.9441627
490351120013,40.676643,-111.8848742
490351106004,40.6846189,-111.8197209
490351120023,40.6522382,-111.8715999
490351128151,40.5336306,-111.8456238
490351101042,40.6753307,-111.7116867
490351135371,40.6784813,-111.9722719
490351005003,40.7867247,-111.9276289
490351125032,40.617969,-111.8863674
490351126091,40.5819616,-111.8089947
490351126172,40.5641058,-111.819665
490351128043,40.5478935,-111.8674593
490351129052,40.6278365,-111.9530458
490351133091,40.6929994,-111.9723023
490439643031,40.7788411,-111.6145844
490439643043,40.7246886,-111.5800341
490439643041,40.7327149,-111.6080064
490439643042,40.7460461,-111.5867881
490439642011,40.5963001,-111.1881515
490439642012,40.6131687,-111.2748492
490439642022,40.7460628,-111.2861509
490351134093,40.6858633,-112.0391343
490351137012,40.6495123,-111.9899028
490351139043,40.7001391,-112.0787132
490351001001,40.7946113,-111.9115161
490351001002,40.775883,-111.9049681
490351002001,40.8122772,-111.8703688
490351141002,40.7222017,-111.8417173
490351141001,40.7224652,-111.8625992
490351047001,40.7147961,-111.8350217
490351047002,40.7161572,-111.8479256
490039608022,41.4656293,-112.0465432
490039602006,41.7476278,-112.1615847
490039606023,41.5263005,-112.0090834
490572105112,41.1932456,-111.9893774
490351003063,40.7826332,-111.9440975
490351003061,40.7767213,-111.9414826
490351003062,40.7721711,-111.9452982
490351147002,40.7948613,-111.9308534
490351005002,40.7843495,-111.9203429
490351005004,40.7868679,-111.9328763
490351006001,40.7791039,-111.9142966
490351047003,40.7161667,-111.8594064
490351048001,40.7101479,-111.838573
490351048002,40.7095056,-111.8489112
490351048003,40.7087985,-111.8568347
490351049002,40.7154865,-111.8684081
490351049003,40.7136877,-111.8740572
490351101033,40.6935402,-111.7929322
490479683023,40.4781339,-109.5881046
490479683011,40.3536962,-109.7116959
490479683022,40.475453,-109.5613322
490351113051,40.6181614,-111.8199711
490351006002,40.7791179,-111.9218423
490351006003,40.7777416,-111.928931
490351006004,40.7743505,-111.9341218
490351006005,40.7737013,-111.9149601
490351007001,40.7855836,-111.8971663
490351007002,40.7783583,-111.8905715
490351008001,40.7731027,-111.8889243
490351008002,40.7727926,-111.8926209
490351008003,40.7729802,-111.8965973
490351148001,40.8043407,-111.821591
490351101043,40.6835844,-111.794166
490351101044,40.6754652,-111.7943186
490351102001,40.708381,-111.8077307
490351102002,40.7035402,-111.800476
490351102004,40.7091128,-111.8197573
490351102005,40.7025871,-111.8192434
490351148002,40.786764,-111.8680937
490351010001,40.7806878,-111.8676557
490351010002,40.7803212,-111.8778499
490351011011,40.7745371,-111.8753071
490351011022,40.775106,-111.882871
490351011012,40.7710936,-111.8753077
490351012001,40.7758564,-111.8582409
490351012003,40.774672,-111.8676289
490351103001,40.7090478,-111.8269755
490351103002,40.7022067,-111.8284363
490351103003,40.7076363,-111.8317867
490351103004,40.7034673,-111.8363951
490351103005,40.7041534,-111.8411971
490351103006,40.7031369,-111.8477372
490351104022,40.6965023,-111.8292588
490351104023,40.6900298,-111.8290217
490351128211,40.5140684,-111.849796
490351012004,40.7710914,-111.8678172
490351148003,40.7733654,-111.8467152
490351015001,40.7671814,-111.8545345
490351015004,40.7628338,-111.8545395
490351016002,40.7584817,-111.8596334
490351016003,40.7531732,-111.8576418
490351017003,40.7660933,-111.8667573
490351104021,40.6931922,-111.836438
490351104011,40.6943685,-111.8437357
490351104012,40.6959156,-111.8517313
490351104013,40.68967,-111.850147
490351105001,40.6975654,-111.8043462
490351105002,40.6912774,-111.8063207
490039606012,41.518129,-112.0030726
490399724021,39.3460862,-111.5289737
490572105121,41.1638167,-112.0091193
490532717022,37.0597922,-113.5643503
490351018001,40.7584905,-111.8667954
490351018002,40.7535334,-111.86875
490351018003,40.7525508,-111.8647408
490351019001,40.7671783,-111.8782117
490351019002,40.7671781,-111.8739211
490351020001,40.7573946,-111.8753476
490351020002,40.7519451,-111.8731554
490351020003,40.7519727,-111.8774389
490351023001,40.7524992,-111.8817797
490351105003,40.6969645,-111.8198996
490351105004,40.6906313,-111.8195196
490351106001,40.6809901,-111.8017742
490351106005,40.6785565,-111.8198767
490351107011,40.6800152,-111.8457347
490070001001,39.6104009,-110.7853888
490070003001,39.6079206,-110.7985072
490070002003,39.63645,-110.8406366
490070006002,39.7010031,-110.698283
490070005002,39.6952099,-110.8640935
490070005001,39.6621253,-111.0134931
490070006003,39.5176744,-110.6982671
490070006001,39.6689547,-110.2509071
490351026001,40.7681464,-111.9189134
490351026002,40.7618374,-111.9194852
490351026003,40.7542232,-111.9167031
490351107012,40.6806902,-111.8512565
490351107022,40.677778,-111.8293779
490351107023,40.6842119,-111.8394113
490351107024,40.6781601,-111.8380509
490351108001,40.6707862,-111.8281399
490351108002,40.662734,-111.8284049
490351108003,40.6701389,-111.8358246
490519601002,40.4987222,-111.4187367
490490022131,40.2102326,-111.6787542
490490101312,40.3636759,-111.8218128
490490102253,40.379386,-111.7641942
490490002081,40.3872785,-111.81459
490490033012,40.1022562,-111.6601186
490490022121,40.269829,-111.7364417
490490022123,40.2905777,-111.7507265
490490013005,40.275628,-111.6715095
490490005103,40.3673583,-111.7718278
490490106003,39.8852357,-112.008877
490490103072,40.0971245,-111.6141191
490490101143,40.318753,-112.0194326
490490101301,40.3696874,-111.8623151
490490101281,40.440899,-111.9073772
490490109003,39.8968984,-111.3282379
490490101074,40.2359905,-112.0752235
490490101323,40.2041976,-111.8939504
490490101320,40.2093498,-111.8262846
490490101183,40.3292603,-111.9037724
490490101252,40.3620833,-111.9237791
490490015044,40.2686717,-111.6355625
490490034041,40.0331868,-111.7163223
490490034042,40.0389446,-111.7132176
490490014041,40.2631286,-111.6737306
490490102252,40.3875241,-111.7641729
490351106003,40.6784334,-111.8100997
490351106002,40.6844628,-111.809472
490351027013,40.7536645,-111.9259333
490351028011,40.7453051,-111.9132484
490351028012,40.7450755,-111.9245594
490351028013,40.7448014,-111.9338272
490351108004,40.6702455,-111.8471748
490351109001,40.6726893,-111.8182898
490351109002,40.6697734,-111.8127857
490351109003,40.6637336,-111.8088892
490351110011,40.6504688,-111.8109749
490351110012,40.6446547,-111.8210479
490532717021,37.0277662,-113.5235947
490532713002,37.1039596,-113.56872
490532714003,37.0943623,-113.5815685
490532708022,37.1953384,-113.4832127
490439643044,40.7471735,-111.5695857
490439643032,40.7645515,-111.5629721
490439642021,40.7095731,-111.2096169
490439642031,40.8572197,-110.485304
490439641011,41.0429616,-111.263989
490351028021,40.7327676,-111.9142477
490351029001,40.7459045,-111.896929
490351029002,40.7375363,-111.8962668
490351029003,40.7294813,-111.8962893
490351030001,40.7457045,-111.8767717
490351030002,40.7456987,-111.8853502
490351031001,40.7375674,-111.8739126
490351110013,40.6503096,-111.8311408
490351110022,40.6289765,-111.8292567
490451308002,40.5731058,-112.4727011
490451306001,40.1277643,-113.2793174
490451306002,40.5016499,-113.5949635
490451312002,40.5286112,-112.2910768
490451308003,40.587398,-112.4463358
490351032001,40.7294711,-111.8739207
490351032002,40.7294717,-111.8796215
490351032003,40.7294758,-111.8853386
490351033001,40.7294542,-111.8567405
490351033002,40.7294619,-111.8624675
490351033003,40.7294595,-111.8682027
490351034002,40.7375699,-111.8624677
490351034003,40.7375683,-111.8681934
490351035001,40.7457022,-111.8567213
490572112011,41.1577778,-111.8871365
490572020002,41.1658763,-111.9294222
490572103031,41.3408254,-111.9694151
490572103033,41.336099,-111.9870054
490572105123,41.1741546,-111.9942132
490351035002,40.7457253,-111.8624409
490351035003,40.7457097,-111.8681943
490351036001,40.7460594,-111.8448685
490351036002,40.7466077,-111.8507716
490351037001,40.7375698,-111.8451086
490351038001,40.7295968,-111.8450952
490351038002,40.7296285,-111.8509603
490351039001,40.7295065,-111.8278988
490351039002,40.7295452,-111.8336455
490351112011,40.6277891,-111.8393339
490351112012,40.6286615,-111.8513836
490351112022,40.6206503,-111.8386249
490351015002,40.7671734,-111.859583
490351123011,40.6530609,-111.8776553
490351112021,40.6188515,-111.8466838
490351133092,40.6857436,-111.9722922
490351037002,40.7375859,-111.8508993
490351126181,40.6113257,-111.8456609
490572105111,41.1883212,-112.000684
490251302001,37.0276504,-112.6495891
490251302004,37.1465096,-112.475169
490351121022,40.6704174,-111.9053002
490351121024,40.6574909,-111.9154969
490351143021,40.6180772,-112.003791
490351111051,40.6583376,-111.861946
490351138051,40.6513206,-112.0107196
490351138052,40.6465686,-112.0037552
490359801001,40.6225946,-111.9946834
490351128153,40.5280334,-111.7889719
490351133112,40.7063971,-111.9320449
490351101061,40.5519893,-111.7147945
490351146011,40.5272288,-111.9320085
490351130163,40.5149237,-111.9633203
490351128263,40.4911694,-111.9442398
490351101063,40.6169806,-111.6868121
490351133131,40.6856941,-111.9485312
490351134152,40.7063732,-112.0532028
490351134141,40.7012857,-112.0324271
490351111082,40.6328578,-111.8455371
490351014011,40.7543922,-111.8428678
490351143013,40.6343217,-111.9876558
490351126211,40.584048,-111.9095849
490351025022,40.7627953,-111.9067523
490351025012,40.7678818,-111.9021647
490170003002,37.8713657,-112.4451639
490170004002,37.8259752,-112.0349702
490050015002,41.5634421,-111.8233279
490050013002,41.620989,-111.9311646
490519601001,40.5224361,-111.4253596
490211101002,37.8455544,-112.8723241
490039603014,41.7216895,-112.1608209
490039603021,41.7189412,-112.1751164
490039603011,41.6962972,-112.1328673
490039603012,41.6999263,-112.1659896
490039603013,41.7133112,-112.1659801
490039603022,41.7046219,-112.1843503
490039603023,41.7188195,-112.2013151
490039603024,41.7078798,-112.1753678
490211105013,37.7030946,-113.0635193
490211105012,37.7009277,-113.0715423
490211102021,37.7917341,-113.0890995
490211107024,37.652759,-113.1117125
490211102023,38.0110175,-113.1563728
490211106022,37.544886,-112.978247
490211102012,37.7506718,-113.0448015
490211102011,37.7480737,-113.0645779
490211107041,37.7196205,-113.0699026
490211106021,37.6578426,-113.0415194
490211105023,37.6865069,-113.0737442
490211107023,37.6456212,-113.1476363
490211105021,37.6887342,-113.0654899
490211106012,37.6754852,-113.0579751
490211106011,37.6757044,-113.0642623
490211106023,37.6678705,-113.0617058
490211105011,37.7153589,-113.0556881
490211107042,37.6744647,-113.0818653
490211102022,37.7684877,-113.0395001
490211105022,37.7144704,-112.988887
490211103003,37.9660684,-113.6513797
490211107032,37.6745596,-113.0999455
490211107043,37.718857,-113.0963928
490211107031,37.6728525,-113.0887701
490519405011,40.300733,-111.0820069
490519605001,40.370839,-111.3964697
490519604012,40.4865171,-111.4553062
490519605002,40.5041231,-111.5133989
490519602041,40.4786873,-111.4068629
490519801001,40.4814282,-111.4245108
490519602013,40.4913492,-111.4027548
490519604021,40.5187409,-111.4871053
490519601003,40.4944141,-111.4283161
490519602042,40.4659186,-111.4163422
490519602032,40.500217,-111.3761927
490519602021,40.5108769,-111.4090751
490519602031,40.4881558,-111.3326052
490519602011,40.5038014,-111.4001068
490519602022,40.5113911,-111.4001385
490519604011,40.5193119,-111.4702386
490519602023,40.5270707,-111.3882229
490519604013,40.5309689,-111.4430205
490519602033,40.4731878,-111.3649475
490519602012,40.5039374,-111.4091772
490139403001,40.1799931,-110.4150963
490039604002,41.6361903,-112.1374021
490039601003,41.4896957,-113.2754152
490039608011,41.4742606,-111.9426348
490039602005,41.6564314,-112.0979987
490039604003,41.5524267,-112.1346526
490039605003,41.5185066,-112.0185283
490039605004,41.5093355,-112.0215646
490039606013,41.5157914,-112.0109126
490039607013,41.4909158,-112.0207871
490039607021,41.4945281,-112.0058241
490039607022,41.5020815,-112.0097329
490039608021,41.4782773,-112.0310935
490039606021,41.5310537,-111.9831466
490039608023,41.4555299,-112.0448825
490039606022,41.5091585,-111.9945467
490039601001,41.8122831,-112.533108
490230101004,39.7173657,-111.8311421
490039602002,41.7551466,-112.1256445
490039601002,41.8865454,-112.3106291
490039602001,41.8098235,-112.0884873
490039605002,41.4420809,-112.1593052
490039608013,41.4203599,-112.0650119
490039608012,41.4004199,-112.0043939
490039602004,41.7085426,-112.0590976
490039605001,41.5501836,-112.026885
490572001001,41.2652757,-111.9518331
490572001003,41.2551885,-111.9519992
490039606014,41.5094053,-112.0109981
490039607011,41.503969,-112.0240291
490039607012,41.4943576,-112.0302168
490211101004,37.8070047,-112.7114355
490572005004,41.240513,-111.967269
490572006001,41.2476714,-111.9510823
490572006002,41.2480238,-111.9445983
490572006003,41.2523384,-111.9389667
490572006004,41.2430391,-111.9340955
490439643082,40.6725054,-111.4894385
490351113052,40.6189585,-111.8293041
490572007001,41.2329322,-111.9378213
490572008001,41.2312388,-111.9531677
490572008002,41.2246228,-111.9536672
490572009001,41.2317396,-111.9637716
490572009002,41.2248269,-111.9636889
490572012001,41.2121869,-111.9783667
490572012002,41.2123035,-111.9706612
490572013012,41.2163706,-111.9635764
490572013011,41.2162428,-111.9538634
